customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
17525.0,360,1,422.7,5.8888779583328805,0.6931471805599453,6.049025657632513,1,2,2,122,5,Potential Loyalists
17526.0,5,4,1195.8999999999999,1.791759469228055,1.6094379124341003,7.087490159879325,5,4,4,544,13,At Risk
17527.0,54,4,939.37,4.007333185232471,1.6094379124341003,6.8462734148384685,3,4,4,344,11,At Risk
17528.0,1,8,3628.5,0.6931471805599453,2.1972245773362196,8.196850176724896,5,5,5,555,15,Champions
17530.0,1,10,2362.53,0.6931471805599453,2.3978952727983707,7.767911543192718,5,5,5,555,15,Champions
17531.0,190,1,296.7,5.25227342804663,0.6931471805599453,5.69608626802173,1,2,2,122,5,Potential Loyalists
17534.0,54,1,223.36,4.007333185232471,0.6931471805599453,5.413251904640136,3,2,1,321,6,Potential Loyalists
17535.0,280,1,164.4,5.638354669333745,0.6931471805599453,5.108366782589591,1,2,1,121,4,Potential Loyalists
17536.0,177,1,76.5,5.181783550292085,0.6931471805599453,4.350277936359301,2,2,1,221,5,Potential Loyalists
17537.0,30,2,887.6700000000001,3.4339872044851463,1.0986122886681098,6.789725963001244,4,3,3,433,10,At Risk
17538.0,26,1,98.42,3.295836866004329,0.6931471805599453,4.599353300666526,4,2,1,421,7,Potential Loyalists
17540.0,25,2,578.9,3.258096538021482,1.0986122886681098,6.362855674882395,4,3,3,433,10,At Risk
17542.0,270,1,170.75,5.602118820879701,0.6931471805599453,5.146039931102459,1,2,1,121,4,Potential Loyalists
17545.0,43,3,642.32,3.784189633918261,1.3862943611198906,6.466642267627447,3,4,3,343,10,At Risk
17548.0,234,1,103.3,5.459585514144159,0.6931471805599453,4.647271362006727,1,2,1,121,4,Potential Loyalists
17549.0,24,2,148.86,3.2188758248682006,1.0986122886681098,5.0097015249361645,4,3,1,431,8,At Risk
17550.0,197,3,267.16,5.288267030694535,1.3862943611198906,5.591583817293718,1,4,2,142,7,Loyal Customers
17551.0,359,1,290.34,5.886104031450156,0.6931471805599453,5.674490970020802,1,2,2,122,5,Potential Loyalists
17552.0,60,4,930.41,4.110873864173311,1.6094379124341003,6.836699567016301,3,4,4,344,11,At Risk
17553.0,130,1,1487.6,4.875197323201151,0.6931471805599453,7.305591359925811,2,2,4,224,8,Potential Loyalists
17554.0,1,5,1952.45,0.6931471805599453,1.791759469228055,7.577352319081822,5,4,5,545,14,At Risk
17555.0,20,2,480.31,3.044522437723423,1.0986122886681098,6.176511553155347,4,3,3,433,10,At Risk
17556.0,206,1,157.9,5.332718793265369,0.6931471805599453,5.0682750735426705,1,2,1,121,4,Potential Loyalists
17557.0,14,3,541.46,2.70805020110221,1.3862943611198906,6.29611434997733,4,4,3,443,11,At Risk
17560.0,95,4,854.95,4.564348191467836,1.6094379124341003,6.7522119632207875,2,4,3,243,9,At Risk
17561.0,19,1,165.12,2.995732273553991,0.6931471805599453,5.1127104187625525,4,2,1,421,7,Potential Loyalists
17562.0,14,7,1122.38,2.70805020110221,2.0794415416798357,7.024097276842117,4,5,4,454,13,At Risk
17564.0,24,3,454.01,3.2188758248682006,1.3862943611198906,6.120319396731415,4,4,2,442,10,At Risk
17566.0,8,2,869.77,2.1972245773362196,1.0986122886681098,6.769377877687473,5,3,3,533,11,At Risk
17567.0,7,8,4331.48,2.0794415416798357,2.1972245773362196,8.373895405306746,5,5,5,555,15,Champions
17569.0,332,1,344.14,5.808142489980444,0.6931471805599453,5.843950131819433,1,2,2,122,5,Potential Loyalists
17571.0,50,4,1424.42,3.9318256327243257,1.6094379124341003,7.262221786118486,3,4,4,344,11,At Risk
17572.0,71,4,226.75000000000003,4.276666119016055,1.6094379124341003,5.428248536140067,3,4,1,341,8,At Risk
17573.0,29,3,380.6,3.4011973816621555,1.3862943611198906,5.944372939574132,4,4,2,442,10,At Risk
17574.0,243,1,185.65,5.497168225293202,0.6931471805599453,5.229235205360593,1,2,1,121,4,Potential Loyalists
17576.0,8,19,3564.83,2.1972245773362196,2.995732273553991,8.179152124824576,5,5,5,555,15,Champions
17578.0,218,1,143.45999999999998,5.389071729816501,0.6931471805599453,4.973002652622701,1,2,1,121,4,Potential Loyalists
17579.0,5,3,448.90000000000003,1.791759469228055,1.3862943611198906,6.109025335847127,5,4,2,542,11,At Risk
17580.0,253,3,212.77,5.537334267018537,1.3862943611198906,5.364900670691189,1,4,1,141,6,Loyal Customers
17581.0,1,25,11025.24,0.6931471805599453,3.258096538021482,9.308033165645913,5,5,5,555,15,Champions
17582.0,236,1,175.27,5.4680601411351315,0.6931471805599453,5.1720169104318625,1,2,1,121,4,Potential Loyalists
17584.0,7,2,1242.3,2.0794415416798357,1.0986122886681098,7.125524413958892,5,3,4,534,12,At Risk
17585.0,109,4,1116.68,4.700480365792417,1.6094379124341003,7.019010387342232,2,4,4,244,10,At Risk
17588.0,100,3,1240.2,4.61512051684126,1.3862943611198906,7.123833932574225,2,4,4,244,10,At Risk
17589.0,60,4,2402.92,4.110873864173311,1.6094379124341003,7.784856017231161,3,4,5,345,12,At Risk
17590.0,2,3,1466.77,1.0986122886681098,1.3862943611198906,7.2914995211502145,5,4,4,544,13,At Risk
17591.0,73,7,2203.67,4.30406509320417,2.0794415416798357,7.698333116816846,2,5,5,255,12,At Risk
17593.0,4,5,3923.86,1.6094379124341003,1.791759469228055,8.275085960790554,5,4,5,545,14,At Risk
17594.0,85,2,993.1800000000001,4.454347296253507,1.0986122886681098,6.901918276781505,2,3,4,234,9,At Risk
17595.0,12,2,386.69,2.5649493574615367,1.0986122886681098,5.960206051205209,5,3,2,532,10,At Risk
17596.0,23,7,2806.69,3.1780538303479458,2.0794415416798357,7.9401173601909,4,5,5,455,14,At Risk
17597.0,214,1,2044.3700000000001,5.3706380281276624,0.6931471805599453,7.623333981206562,1,2,5,125,8,Potential Loyalists
17600.0,18,1,161.67000000000002,2.9444389791664403,0.6931471805599453,5.091723608778362,4,2,1,421,7,Potential Loyalists
17601.0,239,1,116.00999999999999,5.480638923341991,0.6931471805599453,4.7622594012308666,1,2,1,121,4,Potential Loyalists
17602.0,2,6,5054.42,1.0986122886681098,1.9459101490553132,8.52821621405653,5,5,5,555,15,Champions
17603.0,78,1,394.72,4.3694478524670215,0.6931471805599453,5.980706890455022,2,2,2,222,6,Potential Loyalists
17604.0,217,2,309.36,5.384495062789089,1.0986122886681098,5.737732914025749,1,3,2,132,6,Others
17608.0,33,2,191.99,3.5263605246161616,1.0986122886681098,5.2626383740910185,4,3,1,431,8,At Risk
17609.0,41,5,1098.28,3.7376696182833684,1.791759469228055,7.002410699023519,3,4,4,344,11,At Risk
17611.0,7,15,3961.12,2.0794415416798357,2.772588722239781,8.2845345145333,5,5,5,555,15,Champions
17612.0,53,6,2048.45,3.9889840465642745,1.9459101490553132,7.625326743452606,3,5,5,355,13,At Risk
17613.0,23,14,4544.55,3.1780538303479458,2.70805020110221,8.421904011391415,4,5,5,455,14,At Risk
17614.0,57,1,386.32,4.060443010546419,0.6931471805599453,5.959251224743331,3,2,2,322,7,Potential Loyalists
17615.0,130,3,329.6,4.875197323201151,1.3862943611198906,5.8009091853869235,2,4,2,242,8,At Risk
17616.0,174,3,571.1999999999999,5.1647859739235145,1.3862943611198906,6.3494885806160095,2,4,3,243,9,At Risk
17618.0,6,3,930.28,1.9459101490553132,1.3862943611198906,6.836559983939986,5,4,4,544,13,At Risk
17619.0,312,1,214.37,5.746203190540153,0.6931471805599453,5.372357479256501,1,2,1,121,4,Potential Loyalists
17620.0,60,1,81.44,4.110873864173311,0.6931471805599453,4.412070756022258,3,2,1,321,6,Potential Loyalists
17621.0,21,3,1379.9,3.091042453358316,1.3862943611198906,7.230490739491305,4,4,4,444,12,At Risk
17623.0,33,1,527.05,3.5263605246161616,0.6931471805599453,6.269190976192483,4,2,3,423,9,Potential Loyalists
17624.0,15,2,843.48,2.772588722239781,1.0986122886681098,6.7387210533149595,4,3,3,433,10,At Risk
17625.0,18,4,2020.4,2.9444389791664403,1.6094379124341003,7.611545619640562,4,4,5,445,13,At Risk
17628.0,81,1,75.75,4.406719247264253,0.6931471805599453,4.340553386467307,2,2,1,221,5,Potential Loyalists
17629.0,6,8,1814.1200000000001,1.9459101490553132,2.1972245773362196,7.503906860215884,5,5,4,554,14,Champions
17630.0,170,2,503.6,5.14166355650266,1.0986122886681098,6.223766036206958,2,3,3,233,8,At Risk
17631.0,2,3,528.33,1.0986122886681098,1.3862943611198906,6.271612055889925,5,4,3,543,12,At Risk
17633.0,31,4,1324.84,3.4657359027997265,1.6094379124341003,7.189801499815289,4,4,4,444,12,At Risk
17634.0,36,9,2358.59,3.6109179126442243,2.302585092994046,7.766243154113498,3,5,5,355,13,At Risk
17636.0,19,1,285.56,2.995732273553991,0.6931471805599453,5.657947938312402,4,2,2,422,8,Potential Loyalists
17637.0,31,2,547.0600000000001,3.4657359027997265,1.0986122886681098,6.3063847700056215,4,3,3,433,10,At Risk
17639.0,276,1,108.5,5.6240175061873385,0.6931471805599453,4.695924549256556,1,2,1,121,4,Potential Loyalists
17640.0,87,1,621.66,4.477336814478207,0.6931471805599453,6.434000623425246,2,2,3,223,7,Potential Loyalists
17642.0,120,2,712.29,4.795790545596741,1.0986122886681098,6.569888069839022,2,3,3,233,8,At Risk
17643.0,373,1,101.55,5.924255797414532,0.6931471805599453,4.63035048451839,1,2,1,121,4,Potential Loyalists
17644.0,1,11,2895.64,0.6931471805599453,2.4849066497880004,7.971306723565063,5,5,5,555,15,Champions
17646.0,219,3,1008.39,5.393627546352362,1.3862943611198906,6.917101466981717,1,4,4,144,9,Loyal Customers
17647.0,65,1,133.06,4.189654742026425,0.6931471805599453,4.8982874609298115,3,2,1,321,6,Potential Loyalists
17648.0,61,4,1797.5,4.127134385045092,1.6094379124341003,7.494708263135679,3,4,4,344,11,At Risk
17649.0,138,1,868.49,4.9344739331306915,0.6931471805599453,6.767906832865638,2,2,3,223,7,Potential Loyalists
17650.0,21,1,166.07999999999998,3.091042453358316,0.6931471805599453,5.118472739628975,4,2,1,421,7,Potential Loyalists
17651.0,12,10,3945.0,2.5649493574615367,2.3978952727983707,8.28045768658256,5,5,5,555,15,Champions
17652.0,25,12,4867.72,3.258096538021482,2.5649493574615367,8.490586347854247,4,5,5,455,14,At Risk
17653.0,37,4,1207.56,3.6375861597263857,1.6094379124341003,7.09718484723547,3,4,4,344,11,At Risk
17654.0,277,1,117.55,5.627621113690637,0.6931471805599453,4.775334812511415,1,2,1,121,4,Potential Loyalists
17655.0,11,7,2638.94,2.4849066497880004,2.0794415416798357,7.878511468609366,5,5,5,555,15,Champions
17656.0,73,5,1674.69,4.30406509320417,1.791759469228055,7.4239802997335635,2,4,4,244,10,At Risk
17658.0,26,2,595.42,3.295836866004329,1.0986122886681098,6.39094511686889,4,3,3,433,10,At Risk
17659.0,17,12,2999.46,2.8903717578961645,2.5649493574615367,8.006520889229225,4,5,5,455,14,At Risk
17660.0,141,1,178.75,4.955827057601261,0.6931471805599453,5.191566996601156,2,2,1,221,5,Potential Loyalists
17663.0,26,7,1802.91,3.295836866004329,2.0794415416798357,7.4977118102428095,4,5,4,454,13,At Risk
17664.0,19,2,604.64,2.995732273553991,1.0986122886681098,6.406285750140171,4,3,3,433,10,At Risk
17666.0,4,2,728.16,1.6094379124341003,1.0986122886681098,6.591893186664721,5,3,3,533,11,At Risk
17667.0,66,5,2055.51,4.204692619390966,1.791759469228055,7.628765650289339,3,4,5,345,12,At Risk
17668.0,1,2,347.75,0.6931471805599453,1.0986122886681098,5.854355333135575,5,3,2,532,10,At Risk
17669.0,43,7,3406.7200000000003,3.784189633918261,2.0794415416798357,8.133798724949507,3,5,5,355,13,At Risk
17670.0,228,1,205.7,5.43372200355424,0.6931471805599453,5.331268466687723,1,2,1,121,4,Potential Loyalists
17671.0,16,4,1572.71,2.833213344056216,1.6094379124341003,7.361191168037922,4,4,4,444,12,At Risk
17672.0,50,2,3178.17,3.9318256327243257,1.0986122886681098,8.064375435416844,3,3,5,335,11,At Risk
17673.0,1,6,1594.97,0.6931471805599453,1.9459101490553132,7.375236980840607,5,5,4,554,14,Champions
17674.0,74,2,551.04,4.31748811353631,1.0986122886681098,6.313620507419839,2,3,3,233,8,At Risk
17675.0,1,31,20374.28,0.6931471805599453,3.4657359027997265,9.922077680345927,5,5,5,555,15,Champions
17676.0,4,6,1371.18,1.6094379124341003,1.9459101490553132,7.224155995015752,5,5,4,554,14,Champions
17677.0,2,30,16345.38,1.0986122886681098,3.4339872044851463,9.701761745083482,5,5,5,555,15,Champions
17678.0,264,1,298.11,5.579729825986222,0.6931471805599453,5.700811398711247,1,2,2,122,5,Potential Loyalists
17679.0,53,2,1992.1100000000001,3.9889840465642745,1.0986122886681098,7.597451511865824,3,3,5,335,11,At Risk
17680.0,24,1,184.4,3.2188758248682006,0.6931471805599453,5.2225156531317545,4,2,1,421,7,Potential Loyalists
17682.0,10,6,2474.33,2.3978952727983707,1.9459101490553132,7.814128999448025,5,5,5,555,15,Champions
17684.0,44,1,239.41,3.8066624897703196,0.6931471805599453,5.482345799133678,3,2,1,321,6,Potential Loyalists
17685.0,17,7,3155.83,2.8903717578961645,2.0794415416798357,8.057323638517671,4,5,5,455,14,At Risk
17686.0,7,7,5739.46,2.0794415416798357,2.0794415416798357,8.655294625475447,5,5,5,555,15,Champions
17690.0,30,15,4726.8,3.4339872044851463,2.772588722239781,8.461215257006781,4,5,5,455,14,At Risk
17691.0,358,2,290.40000000000003,5.883322388488279,1.0986122886681098,5.674696893761104,1,3,2,132,6,Others
17692.0,127,4,725.58,4.852030263919617,1.6094379124341003,6.5883485939472175,2,4,3,243,9,At Risk
17693.0,137,1,200.47,4.927253685157205,0.6931471805599453,5.305640486927818,2,2,1,221,5,Potential Loyalists
17694.0,142,1,283.12,4.962844630259907,0.6931471805599453,5.649396684129609,2,2,2,222,6,Potential Loyalists
17695.0,132,2,765.34,4.890349128221754,1.0986122886681098,6.641625935491769,2,3,3,233,8,At Risk
17696.0,38,8,2285.71,3.6635616461296463,2.1972245773362196,7.734869382309582,3,5,5,355,13,At Risk
17697.0,236,1,338.95,5.4680601411351315,0.6931471805599453,5.828798547972468,1,2,2,122,5,Potential Loyalists
17698.0,261,1,154.95,5.568344503761097,0.6931471805599453,5.049535443053812,1,2,1,121,4,Potential Loyalists
17700.0,17,4,2534.64,2.8903717578961645,1.6094379124341003,7.838201349644471,4,4,5,445,13,At Risk
17701.0,253,1,417.95,5.537334267018537,0.6931471805599453,6.037751581059295,1,2,2,122,5,Potential Loyalists
17702.0,30,4,1824.37,3.4339872044851463,1.6094379124341003,7.509537985193698,4,4,4,444,12,At Risk
17703.0,35,3,798.74,3.58351893845611,1.3862943611198906,6.684286674843982,3,4,3,343,10,At Risk
17704.0,169,2,885.19,5.135798437050262,1.0986122886681098,6.786931374567216,2,3,3,233,8,At Risk
17705.0,3,9,1823.52,1.3862943611198906,2.302585092994046,7.5090722177237925,5,5,4,554,14,Champions
17706.0,4,17,10504.49,1.6094379124341003,2.8903717578961645,9.259653256646303,5,5,5,555,15,Champions
17707.0,185,2,152.4,5.225746673713202,1.0986122886681098,5.0330488889331555,1,3,1,131,5,Others
17708.0,188,2,263.33,5.241747015059643,1.0986122886681098,5.577198322546748,1,3,2,132,6,Others
17709.0,170,1,137.45,5.14166355650266,0.6931471805599453,4.9305092496169705,2,2,1,221,5,Potential Loyalists
17711.0,11,2,385.1,2.4849066497880004,1.0986122886681098,5.956096403270191,5,3,2,532,10,At Risk
17712.0,45,1,522.91,3.828641396489095,0.6931471805599453,6.261319913844147,3,2,3,323,8,Potential Loyalists
17714.0,321,1,153.0,5.7745515455444085,0.6931471805599453,5.0369526024136295,1,2,1,121,4,Potential Loyalists
17715.0,201,1,326.4,5.308267697401205,0.6931471805599453,5.791182664937034,1,2,2,122,5,Potential Loyalists
17716.0,23,11,5655.99,3.1780538303479458,2.4849066497880004,8.640647227620185,4,5,5,455,14,At Risk
17718.0,232,1,139.35,5.4510384535657,0.6931471805599453,4.9441393028078915,1,2,1,121,4,Potential Loyalists
17719.0,38,15,5396.04,3.6635616461296463,2.772588722239781,8.593605934116098,3,5,5,355,13,At Risk
17720.0,26,4,1195.94,3.295836866004329,1.6094379124341003,7.087523578988375,4,4,4,444,12,At Risk
17722.0,96,4,2424.04,4.574710978503383,1.6094379124341003,7.793603298080906,2,4,5,245,11,At Risk
17723.0,127,6,3276.4000000000005,4.852030263919617,1.9459101490553132,8.094805704112124,2,5,5,255,12,At Risk
17724.0,71,3,1033.0,4.276666119016055,1.3862943611198906,6.9411900550683745,3,4,4,344,11,At Risk
17725.0,16,11,3439.08,2.833213344056216,2.4849066497880004,8.143250005910986,4,5,5,455,14,At Risk
17727.0,15,1,1060.25,2.772588722239781,0.6931471805599453,6.967202737625557,4,2,4,424,10,Potential Loyalists
17728.0,4,3,2876.01,1.6094379124341003,1.3862943611198906,7.964506839388399,5,4,5,545,14,At Risk
17730.0,3,13,5298.4800000000005,1.3862943611198906,2.6390573296152584,8.575363981519251,5,5,5,555,15,Champions
17731.0,79,4,1240.11,4.382026634673881,1.6094379124341003,7.123761419471479,2,4,4,244,10,At Risk
17732.0,373,1,303.97,5.924255797414532,0.6931471805599453,5.7202134111139475,1,2,2,122,5,Potential Loyalists
17733.0,39,2,692.19,3.6888794541139363,1.0986122886681098,6.541304131886272,3,3,3,333,9,At Risk
17734.0,54,3,700.63,4.007333185232471,1.3862943611198906,6.553406199550886,3,4,3,343,10,At Risk
17735.0,2,19,13110.02,1.0986122886681098,2.995732273553991,9.481208376934894,5,5,5,555,15,Champions
17736.0,9,3,377.44,2.302585092994046,1.3862943611198906,5.936057539836243,5,4,2,542,11,At Risk
17737.0,9,2,168.24,2.302585092994046,1.0986122886681098,5.131317825851867,5,3,1,531,9,At Risk
17738.0,19,4,1879.05,2.995732273553991,1.6094379124341003,7.539053651215015,4,4,4,444,12,At Risk
17739.0,12,7,2791.35,2.5649493574615367,2.0794415416798357,7.934638814191774,5,5,5,555,15,Champions
17742.0,113,2,355.11,4.736198448394496,1.0986122886681098,5.875239671888878,2,3,2,232,7,At Risk
17744.0,4,6,2322.4,1.6094379124341003,1.9459101490553132,7.750786909079374,5,5,5,555,15,Champions
17746.0,240,1,110.25,5.484796933490655,0.6931471805599453,4.711779921046349,1,2,1,121,4,Potential Loyalists
17747.0,113,1,71.4,4.736198448394496,0.6931471805599453,4.282206299391671,2,2,1,221,5,Potential Loyalists
17749.0,178,2,674.52,5.187385805840755,1.0986122886681098,6.515482764659955,2,3,3,233,8,At Risk
17750.0,5,9,1694.16,1.791759469228055,2.302585092994046,7.435532410639833,5,5,4,554,14,Champions
17752.0,359,1,80.64,5.886104031450156,0.6931471805599453,4.402319337941644,1,2,1,121,4,Potential Loyalists
17754.0,1,5,1664.6499999999999,0.6931471805599453,1.791759469228055,7.417970716622433,5,4,4,544,13,At Risk
17757.0,1,30,5589.4400000000005,0.6931471805599453,3.4339872044851463,8.628813275037208,5,5,5,555,15,Champions
17758.0,19,8,3408.2,2.995732273553991,2.1972245773362196,8.134232938648143,4,5,5,455,14,At Risk
17759.0,17,3,818.71,2.8903717578961645,1.3862943611198906,6.7089506191697845,4,4,3,443,11,At Risk
17760.0,22,2,287.59,3.1354942159291497,1.0986122886681098,5.665006995704794,4,3,2,432,9,At Risk
17761.0,33,1,712.78,3.5263605246161616,0.6931471805599453,6.570574791610563,4,2,3,423,9,Potential Loyalists
17763.0,263,1,15.0,5.575949103146316,0.6931471805599453,2.772588722239781,1,2,1,121,4,Potential Loyalists
17764.0,51,2,772.55,3.9512437185814275,1.0986122886681098,6.650990309165078,3,3,3,333,9,At Risk
17765.0,159,3,367.63,5.075173815233827,1.3862943611198906,5.909793430963424,2,4,2,242,8,At Risk
17767.0,15,1,271.2,2.772588722239781,0.6931471805599453,5.6065370902173655,4,2,2,422,8,Potential Loyalists
17768.0,8,3,2081.9,2.1972245773362196,1.3862943611198906,7.641516432427338,5,4,5,545,14,At Risk
17769.0,13,10,3957.43,2.6390573296152584,2.3978952727983707,8.283602760989174,5,5,5,555,15,Champions
17770.0,199,5,1143.27,5.298317366548036,1.791759469228055,7.042522158078838,1,4,4,144,9,Loyal Customers
17771.0,57,2,245.33,4.060443010546419,1.0986122886681098,5.5066721003888075,3,3,2,332,8,At Risk
17772.0,11,2,173.45,2.4849066497880004,1.0986122886681098,5.161638167632783,5,3,1,531,9,At Risk
17774.0,97,4,1213.73,4.584967478670572,1.6094379124341003,7.10227710885741,2,4,4,244,10,At Risk
17775.0,255,1,56.4,5.545177444479562,0.6931471805599453,4.050044303325521,1,2,1,121,4,Potential Loyalists
17777.0,25,3,647.56,3.258096538021482,1.3862943611198906,6.4747545206794515,4,4,3,443,11,At Risk
17779.0,21,3,650.32,3.091042453358316,1.3862943611198906,6.479001072896019,4,4,3,443,11,At Risk
17781.0,159,2,188.02,5.075173815233827,1.0986122886681098,5.24185282956691,2,3,1,231,6,At Risk
17783.0,72,2,283.47,4.290459441148391,1.0986122886681098,5.650627799851681,2,3,2,232,7,At Risk
17785.0,53,1,131.94,3.9889840465642745,0.6931471805599453,4.889897898613436,3,2,1,321,6,Potential Loyalists
17786.0,85,2,266.85,4.454347296253507,1.0986122886681098,5.590427122326969,2,3,2,232,7,At Risk
17787.0,153,4,1817.54,5.0369526024136295,1.6094379124341003,7.505789260335805,2,4,4,244,10,At Risk
17788.0,74,2,1112.95,4.31748811353631,1.0986122886681098,7.015667536176533,2,3,4,234,9,At Risk
17789.0,281,1,225.9,5.641907070938114,0.6931471805599453,5.424509391785796,1,2,1,121,4,Potential Loyalists
17790.0,27,14,1964.3,3.332204510175204,2.70805020110221,7.58340018440594,4,5,5,455,14,At Risk
17791.0,30,1,106.1,3.4339872044851463,0.6931471805599453,4.673762977453703,4,2,1,421,7,Potential Loyalists
17793.0,25,1,300.34,3.258096538021482,0.6931471805599453,5.708239195373142,4,2,2,422,8,Potential Loyalists
17795.0,180,2,342.83,5.198497031265826,1.0986122886681098,5.840147349176718,1,3,2,132,6,Others
17796.0,40,4,690.0,3.713572066704308,1.6094379124341003,6.53813982376767,3,4,3,343,10,At Risk
17797.0,22,3,780.43,3.1354942159291497,1.3862943611198906,6.6611255745126075,4,4,3,443,11,At Risk
17799.0,22,10,3039.17,3.1354942159291497,2.3978952727983707,8.019668713889375,4,5,5,455,14,At Risk
17800.0,37,9,1186.21,3.6375861597263857,2.302585092994046,7.079361295558234,3,5,4,354,12,At Risk
17802.0,82,3,1285.04,4.418840607796598,1.3862943611198906,7.159323008512906,2,4,4,244,10,At Risk
17805.0,74,1,512.31,4.31748811353631,0.6931471805599453,6.240879951161022,2,2,3,223,7,Potential Loyalists
17806.0,11,1,546.04,2.4849066497880004,0.6931471805599453,6.304521925890991,5,2,3,523,10,Others
17809.0,16,12,5411.91,2.833213344056216,2.5649493574615367,8.596542120019182,4,5,5,455,14,At Risk
17811.0,4,39,7755.12,1.6094379124341003,3.6888794541139363,8.956237488135582,5,5,5,555,15,Champions
17812.0,13,4,699.81,2.6390573296152584,1.6094379124341003,6.552236808926767,5,4,3,543,12,At Risk
17813.0,14,5,1698.07,2.70805020110221,1.791759469228055,7.437836321529504,4,4,4,444,12,At Risk
17816.0,37,4,36.56,3.6375861597263857,1.6094379124341003,3.6259396543400624,3,4,1,341,8,At Risk
17817.0,4,3,387.68,1.6094379124341003,1.3862943611198906,5.9627563829712384,5,4,2,542,11,At Risk
17819.0,72,7,3704.87,4.290459441148391,2.0794415416798357,8.217673327978565,2,5,5,255,12,At Risk
17824.0,51,1,298.4,3.9512437185814275,0.6931471805599453,5.701780471985528,3,2,2,322,7,Potential Loyalists
17827.0,5,5,1987.33,1.791759469228055,1.791759469228055,7.595050369416567,5,4,5,545,14,At Risk
17830.0,2,3,398.7,1.0986122886681098,1.3862943611198906,5.990714265717278,5,4,2,542,11,At Risk
17831.0,33,1,35.400000000000006,3.5263605246161616,0.6931471805599453,3.594568774642695,4,2,1,421,7,Potential Loyalists
17832.0,50,1,155.37,3.9318256327243257,0.6931471805599453,5.052224993855419,3,2,1,321,6,Potential Loyalists
17835.0,3,3,342.24,1.3862943611198906,1.3862943611198906,5.83842991093892,5,4,2,542,11,At Risk
17836.0,47,1,109.83,3.871201010907891,0.6931471805599453,4.707997495787562,3,2,1,321,6,Potential Loyalists
17837.0,42,8,1535.33,3.7612001156935624,2.1972245773362196,7.337151734382004,3,5,4,354,12,At Risk
17838.0,27,5,2720.8,3.332204510175204,1.791759469228055,7.909048705126217,4,4,5,445,13,At Risk
17839.0,42,1,318.15,3.7612001156935624,0.6931471805599453,5.765661211702066,3,2,2,322,7,Potential Loyalists
17841.0,2,124,40495.99,1.0986122886681098,4.8283137373023015,10.608982929345034,5,5,5,555,15,Champions
17843.0,303,1,197.73,5.717027701406222,0.6931471805599453,5.291947119540193,1,2,1,121,4,Potential Loyalists
17848.0,81,9,901.2,4.406719247264253,2.302585092994046,6.804836224974296,2,5,4,254,11,At Risk
17849.0,218,4,605.8000000000001,5.389071729816501,1.6094379124341003,6.408199247474378,1,4,3,143,8,Loyal Customers
17850.0,372,34,5391.21,5.921578419643816,3.5553480614894135,8.59271059842128,1,5,5,155,11,Loyal Customers
17852.0,12,2,114.34,2.5649493574615367,1.0986122886681098,4.747884288187267,5,3,1,531,9,At Risk
17854.0,185,2,311.26,5.225746673713202,1.0986122886681098,5.743836174113374,1,3,2,132,6,Others
17855.0,373,1,208.97,5.924255797414532,0.6931471805599453,5.346964663369558,1,2,1,121,4,Potential Loyalists
17856.0,2,4,1418.03,1.0986122886681098,1.6094379124341003,7.25772881858561,5,4,4,544,13,At Risk
17857.0,4,22,25301.54,1.6094379124341003,3.1354942159291497,10.138660064933262,5,5,5,555,15,Champions
17858.0,6,12,5140.66,1.9459101490553132,2.5649493574615367,8.545131263508203,5,5,5,555,15,Champions
17859.0,305,1,141.92,5.723585101952381,0.6931471805599453,4.962285033155209,1,2,1,121,4,Potential Loyalists
17860.0,369,1,226.45000000000002,5.91350300563827,0.6931471805599453,5.426930434016013,1,2,1,121,4,Potential Loyalists
17861.0,3,8,2097.88,1.3862943611198906,2.1972245773362196,7.649159148105371,5,5,5,555,15,Champions
17862.0,324,1,330.9,5.783825182329737,0.6931471805599453,5.804833718725929,1,2,2,122,5,Potential Loyalists
17863.0,59,6,3160.0,4.0943445622221,1.9459101490553132,8.058643712215618,3,5,5,355,13,At Risk
17864.0,13,3,554.85,2.6390573296152584,1.3862943611198906,6.320498473679624,5,4,3,543,12,At Risk
17865.0,31,20,10524.22,3.4657359027997265,3.044522437723423,9.261529560944952,4,5,5,455,14,At Risk
17866.0,143,1,329.65000000000003,4.969813299576001,0.6931471805599453,5.801060414120672,2,2,2,222,6,Potential Loyalists
17867.0,30,6,1157.8700000000001,3.4339872044851463,1.9459101490553132,7.055200671388662,4,5,4,454,13,At Risk
17869.0,107,5,428.18,4.68213122712422,1.791759469228055,6.061876411348347,2,4,2,242,8,At Risk
17870.0,2,12,1865.8899999999999,1.0986122886681098,2.5649493574615367,7.532029223755638,5,5,4,554,14,Champions
17871.0,205,1,155.9,5.327876168789581,0.6931471805599453,5.055608659738987,1,2,1,121,4,Potential Loyalists
17873.0,80,5,1719.5800000000002,4.394449154672439,1.791759469228055,7.450416722267546,2,4,4,244,10,At Risk
17874.0,185,6,683.46,5.225746673713202,1.9459101490553132,6.528630206205813,1,5,3,153,9,Loyal Customers
17877.0,170,1,237.61,5.14166355650266,0.6931471805599453,5.474830419933934,2,2,1,221,5,Potential Loyalists
17878.0,44,1,379.45,3.8066624897703196,0.6931471805599453,5.941354762622532,3,2,2,322,7,Potential Loyalists
